name	intensity-avg	volume
Left-Lateral-Ventricle	21.4064	11546.6
Left-Inf-Lat-Vent	41.0678	195.3
Left-Cerebellum-White-Matter	83.6292	13403.3
Left-Cerebellum-Cortex	56.3243	61165.3
Left-Thalamus-Proper	79.6968	7631.5
Left-Caudate	67.4571	3997.9
Left-Putamen	75.7395	5614.6
Left-Pallidum	91.9967	1720.6
3rd-Ventricle	28.9008	1262.7
4th-Ventricle	22.9093	1768.5
Brain-Stem	80.6035	20168.7
Left-Hippocampus	60.022	4050.8
Left-Amygdala	59.1809	1460.8
CSF	38.3859	1404.6
Left-Accumbens-area	63.6043	724.7
Left-VentralDC	87.2339	3906.7
Left-vessel	55.5882	93.2
Left-choroid-plexus	44.3729	656.0
Right-Lateral-Ventricle	22.1104	10206.1
Right-Inf-Lat-Vent	41.018	260.5
Right-Cerebellum-White-Matter	83.5788	13371.2
Right-Cerebellum-Cortex	53.5955	61413.9
Right-Thalamus-Proper	79.6297	7648.5
Right-Caudate	67.6904	4164.2
Right-Putamen	74.96600000000001	5652.1
Right-Pallidum	89.9502	1796.0
Right-Hippocampus	59.483999999999995	4009.4
Right-Amygdala	57.156000000000006	1582.1
Right-Accumbens-area	64.9784	775.1
Right-VentralDC	85.3675	3924.1
Right-vessel	57.875	28.1
Right-choroid-plexus	46.3022	546.2
5th-Ventricle	0.0	0.0
WM-hypointensities	67.3409	1223.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	62.3282	153.5
CC_Posterior	98.6	898.9
CC_Mid_Posterior	85.5496	489.6
CC_Central	91.7422	399.6
CC_Mid_Anterior	91.3216	442.5
CC_Anterior	99.04799999999999	947.7
